,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
91,master,1.320002318,-2.22E-13,FALSE,slave1,0.0999999,9.70E-08,FALSE,slave2,-2.95E-07,-7.83E-08,FALSE,slave3,9.19E-07,-5.65E-07,FALSE
92,master,1.339999547,-3.73E-13,FALSE,slave1,0.099999482,9.31E-08,FALSE,slave2,2.40E-08,-8.00E-08,FALSE,slave3,3.35E-07,-5.63E-07,FALSE
93,master,1.359999862,-1.62E-13,FALSE,slave1,0.100000346,9.53E-08,FALSE,slave2,1.49E-07,-7.83E-08,FALSE,slave3,-7.78E-07,-5.67E-07,FALSE
94,master,1.380000459,-3.40E-13,FALSE,slave1,0.099999607,9.50E-08,FALSE,slave2,2.04E-07,-7.72E-08,FALSE,slave3,-2.36E-07,-5.66E-07,FALSE
95,master,1.400000213,-6.10E-14,FALSE,slave1,0.099999872,9.36E-08,FALSE,slave2,-2.40E-07,-7.64E-08,FALSE,slave3,-2.77E-07,-5.65E-07,FALSE
96,master,1.420000949,-4.42E-13,FALSE,slave1,0.100000346,9.36E-08,FALSE,slave2,-3.64E-07,-7.92E-08,FALSE,slave3,-9.66E-08,-5.66E-07,FALSE
97,master,1.439999301,-3.50E-13,FALSE,slave1,0.099999719,9.42E-08,FALSE,slave2,2.18E-07,-7.69E-08,FALSE,slave3,6.83E-07,-5.63E-07,FALSE
98,master,1.460000318,-3.94E-13,FALSE,slave1,0.100000192,9.36E-08,FALSE,slave2,2.40E-08,-7.94E-08,FALSE,slave3,9.82E-08,-5.65E-07,FALSE
99,master,1.47999895,-2.30E-13,FALSE,slave1,0.100000346,9.56E-08,FALSE,slave2,1.49E-07,-7.83E-08,FALSE,slave3,-2.50E-07,-5.65E-07,FALSE
100,master,1.499999546,-1.42E-14,FALSE,slave1,0.100000011,9.48E-08,FALSE,slave2,4.26E-07,-7.80E-08,FALSE,slave3,-3.19E-07,-5.63E-07,FALSE
101,master,1.520000002,-2.59E-13,FALSE,slave1,0.100000708,9.31E-08,FALSE,slave2,-5.31E-07,-7.94E-08,FALSE,slave3,-8.26E-08,-5.65E-07,FALSE
102,master,1.540000458,-3.85E-13,FALSE,slave1,0.100000137,9.62E-08,FALSE,slave2,9.33E-08,-7.61E-08,FALSE,slave3,-1.31E-08,-5.66E-07,FALSE
103,master,1.559998108,-2.64E-13,FALSE,slave1,0.099999858,9.36E-08,FALSE,slave2,1.21E-07,-7.89E-08,FALSE,slave3,7.04E-08,-5.65E-07,FALSE
104,master,1.580000247,-3.32E-13,FALSE,slave1,0.099999691,9.50E-08,FALSE,slave2,2.74E-07,-7.61E-08,FALSE,slave3,-1.38E-07,-5.67E-07,FALSE
105,master,1.600000423,-2.14E-13,FALSE,slave1,0.099999816,9.50E-08,FALSE,slave2,1.21E-07,-7.69E-08,FALSE,slave3,-5.83E-07,-5.65E-07,FALSE
106,master,1.619998353,-1.68E-13,FALSE,slave1,0.099999997,9.39E-08,FALSE,slave2,-1.29E-07,-7.80E-08,FALSE,slave3,-9.66E-08,-5.66E-07,FALSE
107,master,1.640001475,-2.59E-13,FALSE,slave1,0.099999816,9.56E-08,FALSE,slave2,2.04E-07,-7.72E-08,FALSE,slave3,3.76E-07,-5.65E-07,FALSE
108,master,1.659998423,-3.02E-13,FALSE,,,,,,,,,,,,
