,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
91,master,1.3200004938596894,-2.1430311811022546e-13,False,slave1,0.09999944025404033,7.303090636209919e-12,False,slave2,-1.7023547488771024e-07,-1.2226355836489356e-11,False,slave3,2.8646201206267152e-08,-6.914695826906503e-11,False
92,master,1.3400008094638027,-2.1399473280241655e-13,False,slave1,0.09999955167247129,5.83873372536462e-12,False,slave2,5.233730992915825e-07,-1.5171345198727407e-11,False,slave3,-2.913272500546654e-07,-6.805601725778907e-11,False
93,master,1.3599994414569976,-2.7567179436639637e-13,False,slave1,0.10000062407486927,4.966350884862304e-12,False,slave2,1.010275439954772e-08,-1.479934654244314e-11,False,slave3,-5.973888121298121e-07,-6.958333467357607e-11,False
94,master,1.3799998973620209,-2.0782702664600564e-13,False,slave1,0.10000081905712346,5.932203315421039e-12,False,slave2,4.956287563244455e-07,-1.4210348669995529e-11,False,slave3,-3.3306291761115575e-07,-7.070544542803446e-11,False
95,master,1.3999996517624946,-1.6126084516523125e-13,False,slave1,0.09999948203595194,4.966350884862304e-12,False,slave2,7.94636118165229e-08,-1.3745350349642675e-11,False,slave3,-5.69565033759975e-07,-6.945865570085958e-11,False
96,master,1.4199994061629684,-1.442996532350948e-13,False,slave1,0.0999994541813442,6.58649044579943e-12,False,slave2,1.0720795478452727e-07,-1.520234508675027e-11,False,slave3,-8.264891227568322e-08,-6.768198033963627e-11,False
97,master,1.4400011247761804,-2.235546773448289e-13,False,slave1,0.10000031767418413,6.929212275994168e-12,False,slave2,-6.557614768134754e-07,-1.6132341727455977e-11,False,slave3,-3.469748067960743e-07,-6.740145265102416e-11,False
98,master,1.4599990552648259,-8.971545375097847e-14,False,slave1,0.10000003912810673,7.832751646517496e-12,False,slave2,-8.700244598629919e-08,-1.560534363105409e-11,False,slave3,-5.139174770194335e-07,-6.92404674986024e-11,False
99,master,1.4799989499662094,-1.2548814945810486e-13,False,slave1,0.09999956559977516,6.21261208558037e-12,False,slave2,-7.313027450273069e-08,-1.464434710232552e-11,False,slave3,-8.264891227568322e-08,-7.051842696895641e-11,False
100,master,1.4999992655703227,-1.387487176943534e-13,False,slave1,0.09999980236394095,8.082003886659124e-12,False,slave2,-1.4249113192057322e-07,-1.5946342399315497e-11,False,slave3,3.068839849107094e-07,-6.980152287583325e-11,False
101,master,1.519998599068067,-3.715796250983805e-13,False,slave1,0.09999988592776417,5.901046785400027e-12,False,slave2,1.0720795478452727e-07,-1.5481344078962643e-11,False,slave3,2.8646201206267152e-08,-6.883526083727048e-11,False
102,master,1.5399989146721802,-2.8461496829316505e-13,False,slave1,0.10000031767418413,5.589481485222992e-12,False,slave2,6.066061281929935e-07,-1.5109345422678375e-11,False,slave3,5.6469979576104223e-08,-6.977035313265413e-11,False
103,master,1.5599990899753835,-2.1553665934151282e-13,False,slave1,0.10000020625575318,6.835742685941058e-12,False,slave2,-6.973779912641809e-07,-1.557434374303123e-11,False,slave3,-5.834769229448936e-07,-6.874175160773311e-11,False
104,master,1.5799987040749475,-2.0690187072255306e-13,False,slave1,0.10000052658374219,4.685942114702973e-12,False,slave2,-5.170397619777903e-07,-1.3497351245453162e-11,False,slave3,2.2341264979946346e-07,-6.843005417594187e-11,False
105,master,1.5999983181745114,-1.5725183616356028e-13,False,slave1,0.10000006698271448,6.025672905474149e-12,False,slave2,-2.534685037891213e-07,-1.600834217536122e-11,False,slave3,-5.000055878327803e-07,-6.677805778743506e-11,False
106,master,1.6199998964868134,-2.8060595929151993e-13,False,slave1,0.10000080512981958,6.524177385760714e-12,False,slave2,6.20478299676562e-07,-1.3993349453828878e-11,False,slave3,6.964168820979694e-07,-6.995737159172887e-11,False
107,master,1.6400010538963858,-2.0227609110526426e-13,False,slave1,0.09999976058202933,5.620638015240695e-12,False,slave2,1.9044098368507095e-07,-1.5543343855008367e-11,False,slave3,1.1276854468408523e-06,-6.93651464713222e-11,False
108,master,1.6599991246859414,-5.223800406223157e-13,False,slave1,0.10000054051104605,6.087985965509556e-12,False,,,,,,,,
